Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,Saved
CNSP,"CNS Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,True
CNTA,Centessa Pharmaceuticals plc - American Depositary Shares,Q,N,N,100,N,N,True
CNTB,Connect Biopharma Holdings Limited - American Depositary Shares,G,N,N,100,N,N,True
CNTG,Centogene N.V. - Common Shares,G,N,N,100,N,N,True
CNTQU,Chardan NexTech Acquisition 2 Corp. - Unit,S,N,N,100,N,N,True
CNTY,"Century Casinos, Inc. - Common Stock",S,N,N,100,N,N,True
CNXC,Concentrix Corporation - Common Stock,Q,N,N,100,N,N,True
CNXN,"PC Connection, Inc. - Common Stock",Q,N,N,100,N,N,True
COCP,"Cocrystal Pharma, Inc. - Common Stock",S,N,N,100,N,N,True
CODA,"Coda Octopus Group, Inc. - Common stock",S,N,N,100,N,N,True
CODX,"Co-Diagnostics, Inc. - Common Stock",S,N,N,100,N,N,True
COFS,"ChoiceOne Financial Services, Inc. - Common Stock",S,N,N,100,N,N,True
COGT,"Cogent Biosciences, Inc. - Common Stock",Q,N,N,100,N,N,True
COHR,"Coherent, Inc. - Common Stock",Q,N,N,100,N,N,True
COHU,"Cohu, Inc. - Common Stock",Q,N,N,100,N,N,True
COIN,"Coinbase Global, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
COKE,"Coca-Cola Consolidated, Inc. - Common Stock",Q,N,N,100,N,N,True
COLB,"Columbia Banking System, Inc. - Common Stock",Q,N,N,100,N,N,True
COLI,Colicity Inc. - Class A Common Stock,S,N,N,100,N,N,True
COLIU,Colicity Inc. - Units,S,N,N,100,N,N,True
COLIW,Colicity Inc. - Warrant,S,N,N,100,N,N,True
COLL,"Collegium Pharmaceutical, Inc. - Common Stock",Q,N,N,100,N,N,True
COLM,Columbia Sportswear Company - Common Stock,Q,N,N,100,N,N,True
COMM,"CommScope Holding Company, Inc. - Common Stock",Q,N,N,100,N,N,True
COMS,ComSovereign Holding Corp. - Common Stock,S,N,N,100,N,N,True
COMSW,ComSovereign Holding Corp. - Warrants,S,N,N,100,N,N,True
COMT,iShares GSCI Commodity Dynamic Roll Strategy ETF,G,N,N,100,Y,N,True
CONE,CyrusOne Inc - Common Stock,Q,N,N,100,N,N,True
CONN,"Conn's, Inc. - Common Stock",Q,N,N,100,N,N,True
CONX,CONX Corp. - Class A Common Stock,S,N,N,100,N,N,True
CONXU,CONX Corp. - Unit,S,N,N,100,N,N,True
CONXW,CONX Corp. - Warrant,S,N,N,100,N,N,True
COOL,Corner Growth Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
COOLU,Corner Growth Acquisition Corp. - Unit,S,N,N,100,N,N,True
COOLW,Corner Growth Acquisition Corp. - Warrant,S,N,N,100,N,N,True
COOP,Mr. Cooper Group Inc. - Common Stock,S,N,N,100,N,N,True
CORE,"Core-Mark Holding Company, Inc. - Common Stock",Q,N,N,100,N,N,True
CORT,Corcept Therapeutics Incorporated - Common Stock,S,N,N,100,N,N,True
COST,Costco Wholesale Corporation - Common Stock,Q,N,N,100,N,N,True
COUP,Coupa Software Incorporated - Common Stock,Q,N,N,100,N,N,True
COVA,COVA Acquisition Corp. - Class A Ordinary Share,S,N,N,100,N,N,True
COVAU,COVA Acquisition Corp. - Unit,S,N,N,100,N,N,True
COVAW,COVA Acquisition Corp. - Warrants to purchase Class A ordinary shares,S,N,N,100,N,N,True
COWN,Cowen Inc. - Class A Common Stock,Q,N,N,100,N,N,True
COWNL,Cowen Inc. - 7.75% Senior Notes due 2033,Q,N,N,100,N,N,True
CPAAU,Conyers Park III Acquisition Corp. - Unit,S,N,N,100,N,N,True
CPAR,Catalyst Partners Acquisition Corp. - Class A Ordinary Share,S,N,N,100,N,N,True
CPARU,Catalyst Partners Acquisition Corp. - Unit,S,N,N,100,N,N,True
CPARW,Catalyst Partners Acquisition Corp. - Warrant,S,N,N,100,N,N,True
CPHC,Canterbury Park Holding Corporation - Common Stock,G,N,N,100,N,N,True
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,Q,N,N,100,N,N,True
CPLP,Capital Product Partners L.P. - common units representing limited partner interests,Q,N,N,100,N,N,True
CPOP,"Pop Culture Group Co., Ltd - Class A Ordinary Shares",G,N,N,100,N,N,True
CPRT,"Copart, Inc. - Common Stock",Q,N,N,100,N,N,True
CPRX,"Catalyst Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,True
CPSH,CPS Technologies Corp. - Common Stock,S,N,N,100,N,N,True
CPSI,"Computer Programs and Systems, Inc. - Common Stock",Q,N,N,100,N,N,True
CPSS,"Consumer Portfolio Services, Inc. - Common Stock",G,N,N,100,N,N,True
CPTAG,Logan Ridge Finance Corporation - 5.75% Convertible Notes Due 2022,S,N,N,100,N,N,True
CPTAL,Logan Ridge Finance Corporation - 6% Notes Due 2022,Q,N,N,100,N,N,True
CPZ,Calamos Long/Short Equity & Dynamic Income Trust - Common Stock,Q,N,N,100,N,N,True
CRAI,"CRA International,Inc. - Common Stock",Q,N,N,100,N,N,True
CRBP,"Corbus Pharmaceuticals Holdings, Inc. - Common Stock",G,N,N,100,N,N,True
CRBU,"Caribou Biosciences, Inc. - Common Stock",Q,N,N,100,N,N,True
CRCT,"Cricut, Inc. - Class A common stock",Q,N,N,100,N,N,True
CRDF,"Cardiff Oncology, Inc. - Common Stock",S,N,N,100,N,N,True
CRDL,Cardiol Therapeutics Inc. - Class A Common Shares,S,N,N,100,N,N,True
CREE,"Cree, Inc. - Common Stock",Q,N,N,100,N,N,True
CREG,China Recycling Energy Corporation - Common Stock,S,N,N,100,N,N,True
CRESW,Cresud S.A.C.I.F. y A. - Warrant,S,N,N,100,N,N,True
CRESY,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock",Q,N,N,100,N,N,True
CREX,"Creative Realities, Inc. - Common Stock",S,N,N,100,N,N,True
CREXW,"Creative Realities, Inc. - Warrant",S,N,N,100,N,N,True
CRIS,"Curis, Inc. - Common Stock",G,N,N,100,N,N,True
CRKN,Crown Electrokinetics Corp. - Common Stock,S,N,N,100,N,N,True
CRMD,CorMedix Inc. - Common Stock,G,N,N,100,N,N,True
CRMT,"America's Car-Mart, Inc. - Common Stock",Q,N,N,100,N,N,True
CRNC,Cerence Inc. - Common Stock,Q,N,N,100,N,N,True
CRNT,Ceragon Networks Ltd. - Ordinary Shares,Q,N,N,100,N,N,True
CRNX,"Crinetics Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
CRON,Cronos Group Inc. - Common Share,G,N,N,100,N,N,True
CROX,"Crocs, Inc. - Common Stock",Q,N,N,100,N,N,True
CRSP,CRISPR Therapeutics AG - Common Shares,G,N,N,100,N,N,True
CRSR,"Corsair Gaming, Inc. - Common Stock",Q,N,N,100,N,N,True
CRTD,Creatd Inc. - Common Stock,S,N,N,100,N,N,True
CRTDW,Creatd Inc. - Warrant,S,N,N,100,N,N,True
CRTO,Criteo S.A. - American Depositary Shares,Q,N,N,100,N,N,True
CRTX,"Cortexyme, Inc. - Common Stock",Q,N,N,100,N,N,True
CRUS,"Cirrus Logic, Inc. - Common Stock",Q,N,N,100,N,N,True
CRVL,CorVel Corp. - Common Stock,Q,N,N,100,N,N,True
CRVS,"Corvus Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,True
CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
CRWS,"Crown Crafts, Inc. - Common Stock",S,N,N,100,N,N,True
CRZN,Corazon Capital V838 Monoceros Corp - Class A Ordinary Shares,S,N,N,100,N,N,True
CRZNU,Corazon Capital V838 Monoceros Corp - Unit,S,N,N,100,N,N,True
CRZNW,Corazon Capital V838 Monoceros Corp - Warrant,S,N,N,100,N,N,True
CSA,VictoryShares US Small Cap Volatility Wtd ETF,G,N,N,100,Y,N,True
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,G,N,N,100,Y,N,True
CSBR,"Champions Oncology, Inc. - Common Stock",S,N,N,100,N,N,True
CSCO,"Cisco Systems, Inc. - Common Stock",Q,N,N,100,N,N,True
CSCW,Color Star Technology Co. Ltd. - Ordinary Shares,S,N,N,100,N,N,True
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,G,N,N,100,Y,N,True
CSGP,"CoStar Group, Inc. - Common Stock",Q,N,N,100,N,N,True
CSGS,"CSG Systems International, Inc. - Common Stock",Q,N,N,100,N,N,True
CSII,"Cardiovascular Systems, Inc. - Common Stock",Q,N,N,100,N,N,True
CSIQ,Canadian Solar Inc. - Common Shares,Q,N,N,100,N,N,True
CSML,IQ Chaikin U.S. Small Cap ETF,G,N,N,100,Y,N,True
CSOD,"Cornerstone OnDemand, Inc. - Common Stock",Q,N,N,100,N,N,True
CSPI,CSP Inc. - Common Stock,G,N,N,100,N,N,True
CSQ,Calamos Strategic Total Return Fund - Common Stock,Q,N,N,100,N,N,True
CSSE,"Chicken Soup for the Soul Entertainment, Inc. - Class A Common Stock",G,N,N,100,N,N,True
CSSEN,"Chicken Soup for the Soul Entertainment, Inc. - 9.50% Notes due 2025",G,N,N,100,N,N,True
CSSEP,"Chicken Soup for the Soul Entertainment, Inc. - 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock",G,N,N,100,N,N,True
CSTE,Caesarstone Ltd. - Ordinary Shares,Q,N,N,100,N,N,True
CSTL,"Castle Biosciences, Inc. - Common stock",G,N,N,100,N,N,True
CSTR,"CapStar Financial Holdings, Inc. - Common Stock",Q,N,N,100,N,N,True
CSWC,Capital Southwest Corporation - Common Stock,Q,N,N,100,N,N,True
CSWI,"CSW Industrials, Inc. - Common Stock",Q,N,N,100,N,N,True
CSX,CSX Corporation - Common Stock,Q,N,N,100,N,N,True
CTAQ,Carney Technology Acquisition Corp. II - Class A Common Stock,S,N,N,100,N,N,True
CTAQU,Carney Technology Acquisition Corp. II - Units,S,N,N,100,N,N,True
CTAQW,Carney Technology Acquisition Corp. II - Warrant,S,N,N,100,N,N,True
CTAS,Cintas Corporation - Common Stock,Q,N,N,100,N,N,True
CTBI,"Community Trust Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,True
CTEC,Global X CleanTech ETF,G,N,N,100,Y,N,True
CTG,"Computer Task Group, Incorporated - Common Stock",Q,N,N,100,N,N,True
CTHR,Charles & Colvard Ltd. - Common Stock,S,N,N,100,N,N,True
CTIB,Yunhong CTI Ltd. - Common Stock,S,N,N,100,N,N,True
CTIC,CTI BioPharma Corp. - Common Stock,S,N,N,100,N,N,True
CTKB,"Cytek Biosciences, Inc. - Common Stock",Q,N,N,100,N,N,True
CTLP,"Cantaloupe, Inc. - Common Stock",Q,N,N,100,N,N,True
CTMX,"CytomX Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
CTRE,"CareTrust REIT, Inc. - Common Stock",Q,N,N,100,N,N,True
CTRM,Castor Maritime Inc. - Common Shares,S,N,N,100,N,N,True
CTRN,"Citi Trends, Inc. - Common Stock",Q,N,N,100,N,N,True
CTSH,Cognizant Technology Solutions Corporation - Class A Common Stock,Q,N,N,100,N,N,True
CTSO,Cytosorbents Corporation - Common Stock,S,N,N,100,N,N,True
CTXR,"Citius Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,True
CTXRW,"Citius Pharmaceuticals, Inc. - Warrant",S,N,N,100,N,N,True
CTXS,"Citrix Systems, Inc. - Common Stock",Q,N,N,100,N,N,True
CUBA,"The Herzfeld Caribbean Basin Fund, Inc. - Closed End FUnd",S,N,N,100,N,N,True
CUE,"Cue Biopharma, Inc. - Common Stock",S,N,N,100,N,N,True
CUEN,"Cuentas, Inc. - Common Stock",S,N,N,100,N,N,True
CUENW,"Cuentas, Inc. - Warrant",S,N,N,100,N,N,True
CULL,"Cullman Bancorp, Inc. - Common Stock",S,N,N,100,N,N,True
CURI,CuriosityStream Inc.  - Class A Common Stock,S,N,N,100,N,N,True
CURIW,CuriosityStream Inc.  - Warrant,S,N,N,100,N,N,True
CUTR,"Cutera, Inc. - Common Stock",Q,N,N,100,N,N,True
CVAC,CureVac N.V. - Ordinary Shares,G,N,N,100,N,N,True
CVBF,CVB Financial Corporation - Common Stock,Q,N,N,100,N,N,True
CVCO,"Cavco Industries, Inc. - Common Stock",Q,N,N,100,N,N,True
CVCY,Central Valley Community Bancorp - Common Stock,S,N,N,100,N,N,True
CVET,"Covetrus, Inc. - Common Stock",Q,N,N,100,N,N,True
CVGI,"Commercial Vehicle Group, Inc. - Common Stock",Q,N,N,100,N,N,True
CVGW,"Calavo Growers, Inc. - Common Stock",Q,N,N,100,N,N,True
CVLG,"Covenant Logistics Group, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
CVLT,"Commvault Systems, Inc. - Common Stock",Q,N,N,100,N,N,True
CVLY,"Codorus Valley Bancorp, Inc - Common Stock",G,N,N,100,N,N,True
CVRX,"CVRx, Inc. - Common Stock",Q,N,N,100,N,N,True
CVV,CVD Equipment Corporation - Common Stock,S,N,N,100,N,N,True
CWBC,Community West Bancshares - Common Stock,G,N,N,100,N,N,True
CWBR,"CohBar, Inc. - Common Stock",S,N,N,100,N,N,True
CWCO,Consolidated Water Co. Ltd. - Ordinary Shares,Q,N,N,100,N,N,True
CWST,"Casella Waste Systems, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
CXDC,China XD Plastics Company Limited - Common Stock,G,N,H,100,N,N,True
CXDO,"Crexendo, Inc. - Common Stock",S,N,N,100,N,N,True
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,G,N,N,100,Y,N,True
CYAD,Celyad Oncology SA - American Depositary Shares,G,N,N,100,N,N,True
CYAN,Cyanotech Corporation - Common Stock,S,N,N,100,N,N,True
CYBE,CyberOptics Corporation - Common Stock,G,N,N,100,N,N,True
CYBR,CyberArk Software Ltd. - Ordinary Shares,Q,N,N,100,N,N,True
CYCC,"Cyclacel Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,True
CYCCP,"Cyclacel Pharmaceuticals, Inc. - 6% Convertible Preferred Stock",S,N,N,100,N,N,True
CYCN,"Cyclerion Therapeutics, Inc. - Common Stock ",Q,N,N,100,N,N,True
CYRN,CYREN Ltd. - Ordinary Shares,S,N,D,100,N,N,True
CYRX,"CryoPort, Inc. - Common Stock",S,N,N,100,N,N,True
CYT,"Cyteir Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
CYTH,"Cyclo Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
CYTHW,"Cyclo Therapeutics, Inc. - Warrant",S,N,N,100,N,N,True
CYTK,"Cytokinetics, Incorporated - Common Stock",Q,N,N,100,N,N,True
CYTO,Altamira Therapeutics Ltd. - Common Shares,S,N,N,100,N,N,True
CYXT,"Cyxtera Technologies, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
CYXTW,"Cyxtera Technologies, Inc. - Warrant",Q,N,N,100,N,N,True
CZNC,Citizens & Northern Corp - Common Stock,S,N,N,100,N,N,True
CZR,"Caesars Entertainment, Inc. - Common Stock",Q,N,N,100,N,N,True
CZWI,"Citizens Community Bancorp, Inc. - Common Stock",G,N,N,100,N,N,True
DADA,Dada Nexus Limited - American Depositary Shares,Q,N,N,100,N,N,True
DAIO,Data I/O Corporation - Common Stock,S,N,N,100,N,N,True
DAKT,"Daktronics, Inc. - Common Stock",Q,N,N,100,N,N,True
DALI,First Trust Dorsey Wright DALI 1 ETF,G,N,N,100,Y,N,True
DALN,DallasNews Corporation - Series A Common Stock,S,N,N,100,N,N,True
DALS,DA32 Life Science Tech Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
DAPP,VanEck Vectors Digital Transformation ETF,G,N,N,100,Y,N,True
DARE,"Dare Bioscience, Inc. - Common Stock",S,N,N,100,N,N,True
DATS,"DatChat, Inc. - Common Stock",S,N,N,100,N,N,True
DATSW,"DatChat, Inc. - Series A Warrant",S,N,N,100,N,N,True
DAWN,"Day One Biopharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
DAX,Global X DAX Germany ETF,G,N,N,100,Y,N,True
DBDR,Roman DBDR Tech Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
DBDRU,Roman DBDR Tech Acquisition Corp. - Unit,S,N,N,100,N,N,True
DBDRW,Roman DBDR Tech Acquisition Corp. - Warrant,S,N,N,100,N,N,True
DBGI,"Digital Brands Group, Inc. - Common Stock",S,N,N,100,N,N,True
DBGIW,"Digital Brands Group, Inc. - Warrant",S,N,N,100,N,N,True
DBTX,"Decibel Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
DBVT,DBV Technologies S.A. - American Depositary Shares,Q,N,N,100,N,N,True
DBX,"Dropbox, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
DCBO,Docebo Inc. - Common Shares,Q,N,N,100,N,N,True
DCOM,"Dime Community Bancshares, Inc. - Common Stock",Q,N,N,100,N,N,True
DCOMP,"Dime Community Bancshares, Inc. - Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100,N,N,True
DCPH,"Deciphera Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
DCRC,Decarbonization Plus Acquisition Corporation III - Class A Common Stock,S,N,N,100,N,N,True
DCRCU,Decarbonization Plus Acquisition Corporation III - Unit,S,N,N,100,N,N,True
DCRCW,Decarbonization Plus Acquisition Corporation III - Warrant,S,N,N,100,N,N,True
DCRDU,Decarbonization Plus Acquisition Corporation IV - Unit,S,N,N,100,N,N,True
DCRN,Decarbonization Plus Acquisition Corporation II - Class A Common stock,S,N,N,100,N,N,True
DCRNU,Decarbonization Plus Acquisition Corporation II - Unit,S,N,N,100,N,N,True
DCRNW,Decarbonization Plus Acquisition Corporation II - Warrant,S,N,N,100,N,N,True
DCT,"Duck Creek Technologies, Inc. - Common Stock",Q,N,N,100,N,N,True
DCTH,"Delcath Systems, Inc. - Common Stock",S,N,N,100,N,N,True
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,G,N,N,100,Y,N,True
DDMX,DD3 Acquisition Corp. II - Class A Common Stock,S,N,N,100,N,N,True
DDMXU,DD3 Acquisition Corp. II - Unit,S,N,N,100,N,N,True
DDMXW,DD3 Acquisition Corp. II - Warrant,S,N,N,100,N,N,True
DDOG,"Datadog, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
DEMZ,Democratic Large Cap Core ETF,G,N,N,100,Y,N,True
DENN,Denny's Corporation - Common Stock,S,N,N,100,N,N,True
DFFN,Diffusion Pharmaceuticals Inc. - Common Stock,S,N,D,100,N,N,True
DFH,"Dream Finders Homes, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
DFPH,DFP Healthcare Acquisitions Corp. - Class A Common Stock,S,N,N,100,N,N,True
DFPHU,DFP Healthcare Acquisitions Corp. - Unit,S,N,N,100,N,N,True
DFPHW,DFP Healthcare Acquisitions Corp. - Warrant,S,N,N,100,N,N,True
DGICA,"Donegal Group, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
DGICB,"Donegal Group, Inc. - Class B Common Stock",Q,N,N,100,N,N,True
DGII,Digi International Inc. - Common Stock,Q,N,N,100,N,N,True
DGLY,"Digital Ally, Inc. - Common Stock",S,N,N,100,N,N,True
DGNS,Dragoneer Growth Opportunities Corp. II - Class A Ordinary Shares,S,N,N,100,N,N,True
DGNU,Dragoneer Growth Opportunities Corp. III - Class A Ordinary Shares,S,N,N,100,N,N,True
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,G,N,N,100,Y,N,True
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,G,N,N,100,Y,N,True
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,G,N,N,100,Y,N,True
DHBC,DHB Capital Corp. - Class A common stock,S,N,N,100,N,N,True
DHBCU,DHB Capital Corp. - Unit,S,N,N,100,N,N,True
DHBCW,DHB Capital Corp. - Warrant,S,N,N,100,N,N,True
DHC,Diversified Healthcare Trust  - Common Shares of Beneficial Interest,Q,N,N,100,N,N,True
DHCA,DHC Acquisition Corp. - Class A ordinary share,S,N,N,100,N,N,True
DHCAU,DHC Acquisition Corp. - Unit,S,N,N,100,N,N,True
DHCAW,DHC Acquisition Corp. - Warrant,S,N,N,100,N,N,True
DHCNI,Diversified Healthcare Trust  - 5.625% Senior Notes due 2042,Q,N,N,100,N,N,True
DHCNL,Diversified Healthcare Trust  - 6.25% Senior Notes Due 2046,Q,N,N,100,N,N,True
DHHC,DiamondHead Holdings Corp. - Class A Common Stock,S,N,N,100,N,N,True
DHHCU,DiamondHead Holdings Corp. - Unit,S,N,N,100,N,N,True
DHHCW,DiamondHead Holdings Corp. - Warrant,S,N,N,100,N,N,True
DHIL,"Diamond Hill Investment Group, Inc. - Class A Common Stock",Q,N,N,100,N,N,True
DIBS,"1stdibs.com, Inc. - Common Stock",G,N,N,100,N,N,True
DILA,DILA Capital Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
DILAU,DILA Capital Acquisition Corp. - Unit,S,N,N,100,N,N,True
DILAW,DILA Capital Acquisition Corp. - Warrant,S,N,N,100,N,N,True
DIOD,Diodes Incorporated - Common Stock,Q,N,N,100,N,N,True
DISA,Disruptive Acquisition Corporation I - Class A Ordinary Shares,S,N,N,100,N,N,True
DISAU,Disruptive Acquisition Corporation I - Unit,S,N,N,100,N,N,True
DISAW,Disruptive Acquisition Corporation I - Warrant,S,N,N,100,N,N,True
DISCA,"Discovery, Inc. - Series A Common Stock",Q,N,N,100,N,N,True
DISCB,"Discovery, Inc. - Series B Common Stock",Q,N,N,100,N,N,True
DISCK,"Discovery, Inc. - Series C Common Stock",Q,N,N,100,N,N,True
DISH,DISH Network Corporation - Class A Common Stock,Q,N,N,100,N,N,True
DJCO,Daily Journal Corp. (S.C.) - Common Stock,S,N,N,100,N,N,True
DKDCA,Data Knights Acquisition Corp. - Class A Common Stock,S,N,N,100,N,N,True
DKDCU,Data Knights Acquisition Corp. - Unit,S,N,N,100,N,N,True
DKDCW,Data Knights Acquisition Corp. - Warrant,S,N,N,100,N,N,True
DKNG,DraftKings Inc. - Class A Common Stock,Q,N,N,100,N,N,True
DLCA,Deep Lake Capital Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
DLCAU,Deep Lake Capital Acquisition Corp. - Unit,S,N,N,100,N,N,True
DLCAW,Deep Lake Capital Acquisition Corp. - Warrant,S,N,N,100,N,N,True
DLHC,DLH Holdings Corp. - Common Stock,S,N,N,100,N,N,True
DLO,DLocal Limited - Class A Common Shares,Q,N,N,100,N,N,True
DLPN,"Dolphin Entertainment, Inc. - Common Stock",S,N,N,100,N,N,True
DLTH,Duluth Holdings Inc. - Class B Common Stock,Q,N,N,100,N,N,True
DLTR,"Dollar Tree, Inc. - Common Stock",Q,N,N,100,N,N,True
DMAC,DiaMedica Therapeutics Inc. - Common Stock,S,N,N,100,N,N,True
DMLP,"Dorchester Minerals, L.P. - Common Units Representing Limited Partnership Interests",Q,N,N,100,N,N,True
DMRC,Digimarc Corporation - Common Stock,Q,N,N,100,N,N,True
DMTK,"DermTech, Inc. - Common Stock",S,N,N,100,N,N,True
DMXF,iShares ESG Advanced MSCI EAFE ETF,G,N,N,100,Y,N,True
DNAA,Social Capital Suvretta Holdings Corp. I - Class A Ordinary Share,S,N,N,100,N,N,True
DNAB,Social Capital Suvretta Holdings Corp. II - Class A Ordinary Shares,S,N,N,100,N,N,True
DNAC,Social Capital Suvretta Holdings Corp. III - Class A ordinary shares,S,N,N,100,N,N,True
DNAD,Social Capital Suvretta Holdings Corp. IV - Class A Ordinary Shares,S,N,N,100,N,N,True
DNAY,"Codex DNA, Inc. - Common Stock",Q,N,N,100,N,N,True
DNLI,Denali Therapeutics Inc. - Common Stock,Q,N,N,100,N,N,True
DNUT,"Krispy Kreme, Inc. - Common Stock",Q,N,N,100,N,N,True
DOCU,"DocuSign, Inc. - Common Stock",Q,N,N,100,N,N,True
DOGZ,Dogness (International) Corporation - Class A Common Stock,G,N,N,100,N,N,True
DOMO,"Domo, Inc. - Class B Common Stock",G,N,N,100,N,N,True
DOOO,BRP Inc. - Common Subordinate Voting Shares,Q,N,N,100,N,N,True
DORM,"Dorman Products, Inc. - Common Stock",Q,N,N,100,N,N,True
DOX,Amdocs Limited - Ordinary Shares,Q,N,N,100,N,N,True
DOYU,DouYu International Holdings Limited - American Depositary Shares,Q,N,N,100,N,N,True
DPRO,Draganfly Inc. - Common Shares,S,N,N,100,N,N,True
DRAYU,Macondray Capital Acquisition Corp. I - Unit,S,N,N,100,N,N,True
DRIO,DarioHealth Corp. - Common Stock,S,N,N,100,N,N,True
DRIV,Global X Autonomous & Electric Vehicles ETF,G,N,N,100,Y,N,True
DRMA,"Dermata Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,True
DRMAW,"Dermata Therapeutics, Inc. - Warrant",S,N,N,100,N,N,True
DRNA,"Dicerna Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,True
DRRX,DURECT Corporation - Common Stock,S,N,N,100,N,N,True
DRTT,DIRTT Environmental Solutions Ltd. - Common Shares,Q,N,N,100,N,N,True
DRVN,Driven Brands Holdings Inc. - Common Stock,Q,N,N,100,N,N,True
DSAC,Duddell Street Acquisition Corp. - Class A Ordinary Shares,S,N,N,100,N,N,True
DSACU,Duddell Street Acquisition Corp. - Unit,S,N,N,100,N,N,True
DSACW,Duddell Street Acquisition Corp. - Warrant,S,N,N,100,N,N,True
DSEY,"Diversey Holdings, Ltd. - Ordinary Shares",Q,N,N,100,N,N,True
DSGN,"Design Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,True
DSGX,The Descartes Systems Group Inc. - Common Stock,Q,N,N,100,N,N,True
DSKE,"Daseke, Inc. - Common Stock",S,N,N,100,N,N,True
DSKEW,"Daseke, Inc. - Warrant",S,N,N,100,N,N,True
DSP,Viant Technology Inc. - common stock,Q,N,N,100,N,N,True
DSPG,"DSP Group, Inc. - Common Stock",Q,N,N,100,N,N,True
DSWL,"Deswell Industries, Inc. - Common Shares",G,N,N,100,N,N,True
DTEA,DAVIDsTEA Inc. - Common Stock,G,N,N,100,N,N,True
DTIL,"Precision BioSciences, Inc. - Common Stock",Q,N,N,100,N,N,True
DTOC,Digital Transformation Opportunities Corp. - Class A Common Stock,S,N,N,100,N,N,True
DTOCU,Digital Transformation Opportunities Corp. - Units,S,N,N,100,N,N,True
DTOCW,Digital Transformation Opportunities Corp. - Warrant,S,N,N,100,N,N,True
DTSS,Datasea Inc. - Common Stock,S,N,N,100,N,N,True
